PlayerId,FirstName,LastName,CommonName,ShortName,Gender,BirthDate,BirthCity,BirthCountry,Nationality,Height,Weight,Status,Hand,YearPro,SinglesWorldRank,DoublesWorldRank
74560306,Nefisa,Berberovic,Nefisa Berberovic,N. Berberovic,female,1999-07-03T00:00:00,,Bosnia and Herzegovina,Bosnia and Herzegovina,,,active,,,,
74560306,Julie,Gervais,Julie Gervais,J. Gervais,female,1991-07-22T00:00:00,,France,France,,,active,,,,
74560307,Katharina,Hobgarski,Katharina Hobgarski,K. Hobgarski,female,1997-06-18T00:00:00,,Germany,Germany,,,active,,,,
74560307,Yana,Morderger,Yana Morderger,Y. Morderger,female,1997-03-07T00:00:00,,Germany,Germany,,,active,,,,
74560308,Lina,Glushko,Lina Glushko,L. Glushko,female,2000-01-12T00:00:00,,Israel,Israel,,,active,,,,
74560308,Ekaterina,Makarova,Ekaterina Makarova,E. Makarova,female,1988-06-07T00:00:00,Moskva,Russia,Russia,180.0,65.0,active,Left,2004.0,,
74560308,Rosalie,Van Der Hoek,Rosalie Van Der Hoek,R. Van Der Hoek,female,1994-12-16T00:00:00,,Netherlands,Netherlands,,,active,Left,,,
74560309,Carol,Zhao,Carol Zhao,C. Zhao,female,1995-06-20T00:00:00,,Canada,Canada,168.0,,active,Left,,,
74560309,Xiaodi,You,You Xiaodi,You Xiaodi,female,1996-05-12T00:00:00,,China PR,China PR,,,active,,,,
74560310,Petra,Marcinko,Petra Marcinko,P. Marcinko,female,,,Croatia,Croatia,,,active,Right,,,
74560310,Cristiana,Ferrando,Cristiana Ferrando,C. Ferrando,female,1995-08-10T00:00:00,,Italy,Italy,,,active,Right,,,
74560311,Ekaterina,Reyngold,Ekaterina Reyngold,E. Reyngold,female,2001-04-07T00:00:00,,Russia,Russia,,,active,,,,
74560311,Irene,Burillo Escorihuela,Irene Burillo Escorihuela,I. Burillo Escorihuela,female,1997-07-23T00:00:00,,Spain,Spain,,,active,Right,,,
74560312,Lulu,Sun,Lulu Sun,L. Sun,female,,,New Zealand,New Zealand,,,active,Left,,42.0,
74560312,Ingrid,Gamarra Martins,Ingrid Gamarra Martins,I. Gamarra Martins,female,1996-08-22T00:00:00,,Brazil,Brazil,,,active,,,,
74560313,Anastasia,Detiuc,Anastasia Detiuc,A. Detiuc,female,1998-12-14T00:00:00,,Czech Republic,Czech Republic,,,active,,,,
74560313,Yasmine,Kabbaj,Yasmine Kabbaj,Y. Kabbaj,female,,,Morocco,Morocco,,,active,,,,
74560314,Ekaterina,Kazionova,Ekaterina Kazionova,E. Kazionova,female,1999-01-13T00:00:00,,Russia,Russia,,,active,,,,
74560314,Yvonne,Cavalle-Reimers,Yvonne Cavalle-Reimers,Y. Cavalle-Reimers,female,1992-05-22T00:00:00,,Spain,Spain,,,active,,,,
74560315,Dea,Herdzelas,Dea Herdzelas,D. Herdzelas,female,1996-11-07T00:00:00,,Bosnia and Herzegovina,Bosnia and Herzegovina,,,active,,,,
74560315,Mariana,Drazic,Mariana Drazic,M. Drazic,female,1995-01-08T00:00:00,,Croatia,Croatia,,,active,,,,
74560315,Tena,Lukas,Tena Lukas,T. Lukas,female,1995-05-10T00:00:00,,Croatia,Croatia,,,active,,,,
74560316,Antonia,Ružić,Antonia Ružić,A. Ružić,female,,,Croatia,Croatia,,,active,Right,,38.0,
74560316,Ayline,Samardzic,Ayline Samardzic,A. Samardzic,female,2002-11-10T00:00:00,,Croatia,Croatia,,,active,,,,
74560317,Tara,Wurth,Tara Wurth,T. Wurth,female,,,Croatia,Croatia,,,active,Unknown,,,
74560317,Dalila,Jakupovic,Dalila Jakupovic,D. Jakupovic,female,1991-03-24T00:00:00,,Slovenia,Slovenia,,,active,Right,,,
74560318,Amarissa Toth,Toth,Amarissa Toth,A. Toth,female,,,Hungary,Hungary,,,active,,,,
74560318,Miriam,Kolodziejova,Miriam Kolodziejova,M. Kolodziejova,female,1997-04-11T00:00:00,,Czech Republic,Czech Republic,,,active,,,,
74560319,Solana,Sierra,Solana Sierra,S. Sierra,female,,,Argentina,Argentina,,,active,Left,,34.0,
74560319,Maja,Chwalinska,Maja Chwalinska,M. Chwalinska,female,2001-10-11T00:00:00,,Poland,Poland,,,active,Unknown,,,
74560320,Angela,Fita Boluda,Angela Fita Boluda,A. Fita Boluda,female,1999-07-12T00:00:00,,Spain,Spain,,,active,,,,
74560320,Andrea,Lazaro Garcia,Andrea Lazaro Garcia,A. Lazaro Garcia,female,1994-11-04T00:00:00,,Spain,Spain,,,active,Unknown,,,
74560321,Leyre,Romero Gormaz,Leyre Romero Gormaz,Leyre Romero Gormaz,female,,,Spain,Spain,,,active,,,,
74560321,Yu-Chieh,Hsieh,Hsieh Yu-Chieh,Hsieh Yu-Chieh,female,1993-07-23T00:00:00,,Chinese Taipei,Chinese Taipei,,,active,,,,
74560322,Jodie,Burrage,Jodie Burrage,J. Burrage,female,,,Great Britain,Great Britain,,,active,Right,,44.0,
74560322,Sonay,Kartal,Sonay Kartal,S. Kartal,female,,Sidcup,Great Britain,Great Britain,163.0,,active,Right,,38.0,
74560322,Daria,Snigur,Daria Snigur,D. Snigur,female,,,Ukraine,Ukraine,,,active,Unknown,,,
74560323,Jesper,De Jong,Jesper De Jong,J. De Jong,male,,Haarlem,Netherlands,Netherlands,180.0,70.0,active,Right,,37.0,
74560323,Tim,Van Rijthoven,Tim Van Rijthoven,T. Van Rijthoven,male,1997-04-24T00:00:00,,Netherlands,Netherlands,188.0,88.0,active,Right,2015.0,,
74560324,Jamie,Loeb,Jamie Loeb,J. Loeb,female,1995-03-08T00:00:00,,United States,United States,168.0,,active,Right,,,
74560324,Gijs,Brouwer,Gijs Brouwer,G. Brouwer,male,1996-03-14T00:00:00,"Houston, TX",United States,Netherlands,191.0,72.0,active,Left,,,
74560325,Bart,Stevens,Bart Stevens,B. Stevens,male,,,Netherlands,Netherlands,,,active,Left,,,32.0
74560325,Isabelle,Haverlag,Isabelle Haverlag,I. Haverlag,female,2001-03-04T00:00:00,,Netherlands,Netherlands,,,active,,,,
74560326,Yanina,Wickmayer,Yanina Wickmayer,Y. Wickmayer,female,,Lier,Belgium,Belgium,182.0,68.0,active,Right,,42.0,
74560326,Sabine,Lisicki,Sabine Lisicki,S. Lisicki,female,1989-09-22T00:00:00,,Germany,Germany,178.0,70.0,active,Right,2006.0,,
74560327,Fanny,Stoller,Fanny Stoller,F. Stoller,female,1998-12-11T00:00:00,,Hungary,Hungary,,,active,,,,
74560327,Melania,Delai,Melania Delai,M. Delai,female,2002-10-15T00:00:00,,Italy,Italy,,,active,,,,
74560328,Federica,Di Sarra,Federica Di Sarra,F. Di Sarra,female,1990-05-16T00:00:00,,Italy,Italy,,,active,Unknown,,,
74560328,Matilde,Paoletti,Matilde Paoletti,M. Paoletti,female,,,Italy,Italy,,,active,Right,,,
74560329,Lisa,Pigato,Lisa Pigato,L. Pigato,female,2003-06-21T00:00:00,,Italy,Italy,,,active,,,,
74560329,Justina,Mikulskyte,Justina Mikulskyte,J. Mikulskyte,female,1996-02-06T00:00:00,,Lithuania,Lithuania,,,active,,,,
74560329,Susan,Bandecchi,Susan Bandecchi,S. Bandecchi,female,1998-07-01T00:00:00,,Switzerland,Switzerland,,,active,Left,,,
74560330,Jana,Fett,Jana Fett,J. Fett,female,1996-11-02T00:00:00,,Croatia,Croatia,,,active,,,,
74560330,Emily,Appleton,Emily Appleton,E. Appleton,female,1999-09-01T00:00:00,,Great Britain,Great Britain,,,active,,,,
74560331,Ali,Collins,Ali Collins,A. Collins,female,2000-05-27T00:00:00,,Great Britain,Great Britain,,,active,,,,
74560331,Sarah Beth,Grey,Sarah Beth Grey,S. Grey,female,1995-08-10T00:00:00,,Great Britain,Great Britain,,,active,,,,
74560332,Vít,Kopřiva,Vít Kopriva,V. Kopřiva,male,,Bílovec,Czech Republic,Czechia,178.0,69.0,active,Right,,41.0,
74560332,Hugo,Grenier,Hugo Grenier,H. Grenier,male,1996-03-23T00:00:00,,France,France,196.0,85.0,active,Right,,,
74560333,Jay,Clarke,Jay Clarke,J. Clarke,male,1998-07-27T00:00:00,,Great Britain,Great Britain,183.0,83.0,active,Right,2016.0,,
74560333,Prajnesh,Gunneswaran,Prajnesh Gunneswaran,P. Gunneswaran,male,1989-11-12T00:00:00,,India,India,188.0,80.0,active,Left,,,
74560334,Arjun,Kadhe,Arjun Kadhe,A. Kadhe,male,,,India,India,185.0,83.0,active,Unknown,,,44.0
74560334,Federico,Gaio,Federico Gaio,F. Gaio,male,1992-03-05T00:00:00,,Italy,Italy,180.0,84.0,active,Right,2009.0,,
74560335,Gian Marco,Moroni,Gian Marco Moroni,G. Moroni,male,1998-02-13T00:00:00,,Italy,Italy,185.0,81.0,active,Right,2018.0,,
74560335,Elias,Ymer,Elias Ymer,E. Ymer,male,1996-04-10T00:00:00,,Sweden,Sweden,185.0,78.0,active,Right,2014.0,,
74560336,Divij,Sharan,Divij Sharan,D. Sharan,male,1986-03-02T00:00:00,"New Delhi, Delhi",India,India,183.0,78.0,active,Left,,,
74560336,N. Sriram,Balaji,N. Sriram Balaji,N. Balaji,male,,"Coimbatore, Tamil Nadu",India,India,180.0,,active,Right,,,35.0
74560336,Vishnu,Vardhan,Vishnu Vardhan,V. Vardhan,male,1987-07-27T00:00:00,,India,India,188.0,84.0,active,Right,2008.0,,
74560337,Purav,Raja,Purav Raja,P. Raja,male,1985-12-07T00:00:00,"Mumbai, Maharashtra",India,India,183.0,90.0,active,Right,2005.0,,
74560337,Mukund,Sasikumar,Mukund Sasikumar,M. Sasikumar,male,,,India,India,,,active,Unknown,,,
74560338,Kacper,Zuk,Kacper Zuk,K. Zuk,male,1999-01-21T00:00:00,,Poland,Poland,183.0,77.0,active,Right,2016.0,,
74560338,Robin,Bertrand,Robin Bertrand,R. Bertrand,male,2003-03-15T00:00:00,,France,France,,,active,,,,
74560339,Antoine,Hoang,Antoine Hoang,A. Hoang,male,1995-11-04T00:00:00,,France,France,183.0,76.0,active,Right,2016.0,,
74560339,Dustin,Brown,Dustin Brown,D. Brown,male,,,Germany,Jamaica,196.0,78.0,active,Right,,,45.0
74560340,Juan Pablo,Ficovich,Juan Pablo Ficovich,J. Ficovich,male,1997-01-24T00:00:00,,Argentina,Argentina,191.0,78.0,active,Right,,,
74560340,Nicolás,Jarry,Nicolás Jarry,N. Jarry,male,,Santiago,Chile,Chile,201.0,90.0,active,Right,,47.0,
74560341,Guillermo,Duran,Guillermo Duran,G. Duran,male,,,Argentina,Argentina,178.0,82.0,active,Right,,,47.0
74560341,Facundo,Mena,Facundo Mena,F. Mena,male,1992-09-22T00:00:00,,Argentina,Argentina,183.0,80.0,active,Right,2009.0,,
74560342,Orlando,Luz,Orlando Luz,Orlando Luz,male,,"Carazinho, RS",Brazil,Brazil,180.0,78.0,active,Right,,,27.0
74560342,Tristan-Samuel,Weissborn,Tristan-Samuel Weissborn,T. Weissborn,male,,Wien,Austria,Austria,183.0,78.0,active,Left,,,35.0
74560343,Luis David,Martinez,Luis David Martinez,L. Martinez,male,,,Venezuela,Venezuela,180.0,78.0,active,Right,,,46.0
74560343,Juan Martin,del Potro,Juan Martin del Potro,J. del Potro,male,1988-09-23T00:00:00,"Tandil, Buenos Aires",Argentina,Argentina,198.0,97.0,active,Right,2005.0,,
74560343,Andrea,Collarini,Andrea Collarini,A. Collarini,male,1992-01-31T00:00:00,,Argentina,Argentina,185.0,80.0,active,Left,2010.0,,
74560344,Mario,Vilella Martinez,Mario Vilella Martinez,M. Vilella Martinez,male,1995-07-03T00:00:00,,Spain,Spain,178.0,74.0,active,Right,2012.0,,
74560344,Cedrik-Marcel,Stebe,Cedrik-Marcel Stebe,C. Stebe,male,1990-10-09T00:00:00,,Germany,Germany,180.0,70.0,active,Left,2010.0,,
74560345,Caleb,Chakravarthi,Caleb Chakravarthi,C. Chakravarthi,male,1999-01-02T00:00:00,,United States,United States,188.0,,active,Right,,,
74560345,Adam,Neff,Adam Neff,A. Neff,male,2001-05-30T00:00:00,,United States,United States,,,active,,,,
74560346,Ivan,Thamma,Ivan Thamma,I. Thamma,male,,,United States,United States,,,active,,,,
74560346,Denis,Istomin,Denis Istomin,D. Istomin,male,1986-09-07T00:00:00,Orenburg,Russia,Uzbekistan,185.0,86.0,active,Right,2004.0,,
74560347,William,Blumberg,William Blumberg,W. Blumberg,male,,,United States,United States,188.0,84.0,active,Right,,,43.0
74560347,Jack,Vance,Jack Vance,J. Vance,male,1997-12-15T00:00:00,,United States,United States,188.0,79.0,active,Right,,,
74560348,Jamie,Vance,Jamie Vance,J. Vance,male,1997-12-15T00:00:00,,United States,United States,,,active,,,,
74560348,Rogerio,Dutra Silva,Rogerio Dutra Silva,R. Dutra Silva,male,1984-02-05T00:00:00,"São Paulo, SP",Brazil,Brazil,178.0,73.0,active,Right,2003.0,,
74560349,Zizou,Bergs,Zizou Bergs,Z. Bergs,male,,Lommel,Belgium,Belgium,185.0,85.0,active,Right,,21.0,
74560349,Ugo,Blanchet,Ugo Blanchet,U. Blanchet,male,1999-01-05T00:00:00,,France,France,,,active,,,,
74560350,Timo,Legout,Timo Legout,T. Legout,male,2002-03-13T00:00:00,,France,France,,,active,,,,
74560350,Thomas,Fabbiano,Thomas Fabbiano,T. Fabbiano,male,1989-05-26T00:00:00,Grottaglie,Italy,Italy,173.0,70.0,active,Right,2005.0,,
74560350,Issa,Alharrasi,Issa Alharrasi,I. Alharrasi,male,1999-08-19T00:00:00,,Qatar,Qatar,,,active,,,,
74560351,Illya,Marchenko,Illya Marchenko,I. Marchenko,male,1987-09-08T00:00:00,,Ukraine,Ukraine,185.0,87.0,active,Right,2006.0,,
74560351,Mubarak Shannan,Zayid,Mubarak Shannan Zayid,Mubarak Shannan Zayid,male,1985-04-14T00:00:00,,Qatar,Qatar,,,active,,,,
74560352,Juan Alejandro,Hernandez,Alex Hernandez,A. Hernandez,male,1999-06-23T00:00:00,,Mexico,Mexico,,,active,,,,
74560352,Elbert,Barr,Elbert Barr,E. Barr,male,2002-05-27T00:00:00,,Great Britain,Great Britain,,,active,,,,
74560353,Manuel,Sanchez,Manuel Sanchez,M. Sanchez,male,1990-01-05T00:00:00,,Mexico,Mexico,,,active,Right,,,
74560353,Nicolas,Kicker,Nicolas Kicker,N. Kicker,male,1992-08-16T00:00:00,"Merlo, Buenos Aires",Argentina,Argentina,178.0,75.0,active,Right,2009.0,,
74560354,Renzo,Olivo,Renzo Olivo,R. Olivo,male,1992-03-15T00:00:00,,Argentina,Argentina,178.0,73.0,active,Right,2009.0,,
74560354,Matheus,Pucinelli De Almeida,Matheus Pucinelli De Almeida,M. Pucinelli De Almeida,male,2001-04-01T00:00:00,,Brazil,Brazil,183.0,72.0,active,Right,,,
74560355,Gonzalo,Lama,Gonzalo Lama,G. Lama,male,1993-04-27T00:00:00,,Chile,Chile,180.0,82.0,active,Right,2011.0,,
74560355,Sergio,Galdos,Sergio Galdos,S. Galdos,male,1990-01-02T00:00:00,,Peru,Peru,183.0,89.0,active,Right,,,
74560356,Mirza,Bašić,Mirza Bašić,M. Bašić,male,1991-07-12T00:00:00,Sarajevo,Bosnia and Herzegovina,Bosnia and Herzegovina,188.0,88.0,active,Right,2012.0,,
74560356,Elliot,Benchetrit,Elliot Benchetrit,E. Benchetrit,male,1998-10-02T00:00:00,,France,France,193.0,88.0,active,Right,2016.0,,
74560356,Lamine,Ouahab,Lamine Ouahab,L. Ouahab,male,1984-12-22T00:00:00,Alger,Algeria,Morocco,185.0,83.0,active,Right,2002.0,,
74560357,Walid,Ahouda,Walid Ahouda,Walid Ahouda,male,2003-10-14T00:00:00,,Morocco,Morocco,,,active,,,,
74560357,Mehdi,Benchakroun,Mehdi Benchakroun,M. Benchakroun,male,2003-12-21T00:00:00,,Morocco,Morocco,,,active,,,,
74560358,Steven,Diez,Steven Diez,S. Diez,male,1991-03-17T00:00:00,,Canada,Canada,175.0,73.0,active,Right,2009.0,,
74560358,Christian,Harrison,Christian Harrison,C. Harrison,male,,"Shreveport, LA",United States,United States,180.0,77.0,active,Right,,,3.0
74560359,Lucas,Catarina,Lucas Catarina,L. Catarina,male,1996-08-26T00:00:00,,Monaco,Monaco,185.0,80.0,active,Right,,,
74560359,Nicolas,Alvarez Varona,Nicolas Alvarez Varona,N. Alvarez Varona,male,2001-05-18T00:00:00,,Spain,Spain,188.0,80.0,active,Right,,,
74560360,Tommy,Robredo,Tommy Robredo,T. Robredo,male,1982-05-01T00:00:00,,Spain,Spain,180.0,75.0,active,Right,1998.0,,
74560360,David,Marrero,David Marrero,David. Marrero,male,1980-04-08T00:00:00,,Spain,Spain,183.0,85.0,active,Right,2001.0,,
74560361,Max Hans,Rehberg,Max Hans Rehberg,M. Rehberg,male,2003-09-13T00:00:00,,Germany,Germany,,,active,Unknown,,,
74560361,Marko,Topo,Marko Topo,M. Topo,male,2003-09-13T00:00:00,,Serbia,Serbia,,,active,,,,
74560362,Daniel,Masur,Daniel Masur,D. Masur,male,1994-11-06T00:00:00,,Germany,Germany,183.0,78.0,active,Right,2013.0,,
74560362,Philip,Florig,Philip Florig,P. Florig,male,2003-09-11T00:00:00,,Germany,Germany,,,active,,,,
74560363,Maximilian,Homberg,Maximilian Homberg,M. Homberg,male,2003-01-25T00:00:00,,Germany,Germany,,,active,,,,
74560363,Victor Vlad,Cornea,Victor Vlad Cornea,V. Cornea,male,,,Romania,Romania,198.0,81.0,active,Left,,,46.0
74560363,Tristan,Lamasine,Tristan Lamasine,T. Lamasine,male,1993-03-05T00:00:00,,France,France,183.0,69.0,active,Right,2010.0,,
74560364,Johan,Nikles,Johan Nikles,J. Nikles,male,1997-03-23T00:00:00,,Switzerland,Switzerland,170.0,68.0,active,Right,,,
74560364,Leandro,Riedi,Leandro Riedi,L. Riedi,male,2002-01-27T00:00:00,Frauenfeld,Switzerland,Switzerland,191.0,78.0,active,Left,,,
74560365,Jakub,Paul,Jakub Paul,J. Paul,male,,,Switzerland,Switzerland,180.0,72.0,active,Right,,,37.0
74560365,Dominic Stephan,Stricker,Dominic Stricker,D. Stricker,male,,Münsingen,Switzerland,Switzerland,180.0,81.0,active,Left,,44.0,
74560366,Paul,Jubb,Paul Jubb,P. Jubb,male,1999-10-31T00:00:00,,Great Britain,Great Britain,180.0,69.0,active,Right,2020.0,,
74560366,Ryan,Peniston,Ryan Peniston,R. Peniston,male,1995-11-10T00:00:00,,Great Britain,Great Britain,,,active,Left,,,
74560367,Henri,Squire,Henri Squire,H. Squire,male,2000-09-27T00:00:00,,Germany,Germany,,,active,Left,,,
74560367,Marc-Andrea,Hüesler,Marc-Andrea Hüesler,M. Hüesler,male,,,Switzerland,Switzerland,196.0,86.0,active,Left,,45.0,
74560368,Julian,Cash,Julian Cash,J. Cash,male,,"Brighton, Brighton and Hove",Great Britain,Great Britain,188.0,76.0,active,Right,,,0.0
74560368,Henry,Patten,Henry Patten,H. Patten,male,,Colchester,England,Great Britain,198.0,,active,Left,,,2.0
74560369,Serena,Williams,Serena Williams,S. Williams,female,1981-09-26T00:00:00,,United States,United States,175.0,70.0,active,Right,1995.0,,
74560369,Yuliya,Hatouka,Yuliya Hatouka,Y. Hatouka,female,2000-04-24T00:00:00,,Belarus,Belarus,,,active,,,,
74560370,Katie,Swan,Katie Swan,K. Swan,female,1999-03-24T00:00:00,,Great Britain,Great Britain,,,active,Right,,,
74560370,Antoine,Bellier,Antoine Bellier,A. Bellier,male,1996-10-18T00:00:00,,Switzerland,Switzerland,196.0,80.0,active,Left,,,
74560370,Lucas,Miedler,Lucas Miedler,L. Miedler,male,,Tulln,Austria,Austria,183.0,78.0,active,Right,,,13.0
74560371,Nicolas,Barrientos,Nicolas Barrientos,N. Barrientos,male,,"Cali, Valle del Cauca",Colombia,Colombia,175.0,75.0,active,Right,,,34.0
74560371,Lukas,Rosol,Lukas Rosol,L. Rosol,male,1985-07-24T00:00:00,,Czech Republic,Czech Republic,193.0,83.0,active,Right,2004.0,,
74560372,Nicola,Kuhn,Nicola Kuhn,N. Kuhn,male,2000-03-20T00:00:00,,Germany,Germany,185.0,75.0,active,Right,2015.0,,
74560372,Alastair,Gray,Alastair Gray,A. Gray,male,1998-06-22T00:00:00,,Great Britain,Great Britain,187.0,72.0,active,Unknown,,,
74560373,Lukas,Klein,Lukas Klein,L. Klein,male,1998-03-22T00:00:00,,Slovakia,Slovakia,193.0,85.0,active,Right,,,
74560373,Alexander,Ritschard,Alexander Ritschard,A. Ritschard,male,1994-03-24T00:00:00,,Switzerland,Switzerland,193.0,82.0,active,Right,2018.0,,
74560374,Zoe,Hives,Zoe Hives,Z. Hives,female,1996-10-24T00:00:00,,Australia,Australia,,,active,,,,
74560374,Louisa,Chirico,Louisa Chirico,L. Chirico,female,1996-05-16T00:00:00,,United States,United States,175.0,64.0,active,Right,,,
74560375,Arthur,Fery,Arthur Fery,A. Fery,male,2002-07-12T00:00:00,,England,Great Britain,,,active,,,,
74560375,Felix,Gill,Felix Gill,F. Gill,male,,,Great Britain,Great Britain,,,active,,,,
74560376,Nell,Miller,Nell Miller,N. Miller,female,2000-02-25T00:00:00,,Great Britain,Great Britain,,,active,,,,
74560376,Naiktha,Bains,Naiktha Bains,N. Bains,female,1997-12-17T00:00:00,Leeds,Great Britain,Great Britain,,,active,,,,
74560377,Maia,Lumsden,Maia Lumsden,M. Lumsden,female,1998-01-10T00:00:00,,Great Britain,Great Britain,,,active,Right,,,
74560377,David,Pel,David Pel,D. Pel,male,,Amstelveen,Netherlands,Netherlands,198.0,93.0,active,Left,,,18.0
74560377,Cristian,Rodriguez,Cristian Rodriguez,C. Rodriguez,male,,,Colombia,Colombia,180.0,76.0,active,Right,,,44.0
74560378,Venus,Williams,Venus Williams,V. Williams,female,1980-06-17T00:00:00,"Lynwood, CA",United States,United States,185.0,73.0,active,Right,1994.0,,
74560378,Kyle,Edmund,Kyle Edmund,K. Edmund,male,,"Johannesburg, Gauteng",South Africa,Great Britain,188.0,83.0,retired,Right,,,
74560379,Malene,Helgo,Malene Helgo,M. Helgo,female,1999-08-26T00:00:00,,Norway,Norway,,,active,,,,
74560379,Varvara,Flink,Varvara Flink,V. Flink,female,1996-12-13T00:00:00,,Russia,Russia,,,active,Right,,,
74560380,Irina,Khromacheva,Irina Khromacheva,I. Khromacheva,female,1995-05-12T00:00:00,,Russia,Russia,170.0,59.0,active,Left,,,
74560380,Anastasia,Kulikova,Anastasia Kulikova,A. Kulikova,female,2000-02-15T00:00:00,,Russia,Russia,,,active,,,,
74560381,Jacqueline,Cabaj Awad,Jacqueline Cabaj Awad,J. Cabaj Awad,female,1996-01-28T00:00:00,,Sweden,Sweden,,,active,,,,
74560381,Caijsa,Hennemann,Caijsa Hennemann,C. Hennemann,female,2001-03-22T00:00:00,,Sweden,Sweden,,,active,,,,
74560382,Kajsa,Rinaldo Persson,Kajsa Rinaldo Persson,K. Rinaldo Persson,female,1997-11-11T00:00:00,,Sweden,Sweden,,,active,,,,
74560382,Lisa,Zaar,Lisa Zaar,L. Zaar,female,2000-04-30T00:00:00,,Sweden,Sweden,,,active,,,,
74560383,Grace,Min,Grace Min,G. Min,female,1994-05-06T00:00:00,,United States,United States,163.0,64.0,active,Right,,,
74560383,Jing-Jing,Lu,Lu Jing-Jing,Lu Jing-Jing,female,1989-05-05T00:00:00,,China PR,China PR,,,active,Right,,,
74560384,Audrey,Albie,Audrey Albie,A. Albie,female,1994-10-24T00:00:00,,France,France,,,active,,,,
74560384,Alice,Robbe,Alice Robbe,A. Robbe,female,2000-05-10T00:00:00,,France,France,,,active,,,,
74560384,Margaux,Rouvroy,Margaux Rouvroy,M. Rouvroy,female,,,France,France,,,active,,,,
74560385,Lena,Papadakis,Lena Papadakis,L. Papdakis,female,,,Germany,Germany,,,active,,,,
74560385,Camilla,Rosatello,Camilla Rosatello,C. Rosatello,female,1995-05-28T00:00:00,,Italy,Italy,,,active,Left,,,
74560386,Alexandra,Ignatik,Alexandra Ignatik,A. Ignatik,female,,,Romania,Romania,,,active,,,,
74560386,Erika,Andreeva,Erika Andreeva,E. Andreeva,female,,Krasnoyarsk,Russia,Russia,,,active,Right,,46.0,
74560387,Laura Ioana,Paar,Laura Ioana Paar,L. Paar,female,1988-05-31T00:00:00,,Romania,Romania,,,active,Left,,,
74560387,Simona,Waltert,Simona Waltert,S. Waltert,female,2000-12-13T00:00:00,,Switzerland,Switzerland,,,active,Left,,,
74560388,Jesika,Maleckova,Jesika Maleckova,J. Maleckova,female,1994-08-16T00:00:00,,Czech Republic,Czech Republic,,,active,Left,,,
74560388,Timea,Babos,Timea Babos,T. Babos,female,1993-05-10T00:00:00,Sopron,Hungary,Hungary,179.0,68.0,active,Right,2011.0,,
74560389,Natalia,Szabanin,Natalia Szabanin,N. Szabanin,female,,,Hungary,Hungary,,,active,,,,
74560389,Marina,Bassols Ribera,Marina Bassols Ribera,M. Bassols Ribera,female,1999-12-13T00:00:00,,Spain,Spain,,,active,,,,
74560390,Luca,Udvardy,Luca Udvardy,L. Udvardy,female,,,Hungary,Hungary,,,active,,,,
74560390,Adrienn,Nagy,Adrienn Nagy,A. Nagy,female,2001-03-24T00:00:00,,Hungary,Hungary,,,active,,,,
74560391,Filip,Bergevi,Filip Bergevi,F. Bergevi,male,1994-04-20T00:00:00,,Sweden,Sweden,,,active,Right,,,
74560391,Leo,Borg,Leo Borg,L. Borg,male,2003-05-15T00:00:00,,Sweden,Sweden,,,active,Left,,,
